w_Si(nm),h_Si(nm),Refractive Index(real part),Refractive Index(imaginary part) 
207,258,2.5752,-0.029861
207,259,2.583,-0.028516
207,260,2.5891,-0.029773
207,261,2.596,-0.029786
207,262,2.6035,-0.030545
207,263,2.6102,-0.030637
207,264,2.617,-0.030672
207,265,2.6229,-0.031047
207,266,2.6295,-0.031416
207,267,2.6361,-0.031875
207,268,2.6423,-0.032233
207,269,2.6487,-0.03276
207,270,2.6559,-0.033848
207.1,220,2.2168,-0.043904
207.2,220,2.2168,-0.043903
207.3,220,2.2167,-0.043899
207.4,220,2.2167,-0.043901
207.5,220,2.2166,-0.043898
207.6,220,2.2166,-0.043895
207.7,220,2.2165,-0.043887
207.8,220,2.2165,-0.043886
207.9,220,2.2164,-0.043884
208,220,2.2164,-0.043882
208,237,2.4012,-0.036492
208,238,2.4105,-0.036258
208,239,2.42,-0.035436
208,240,2.4292,-0.034855
208,241,2.4382,-0.034378
208,242,2.4473,-0.034171
208,243,2.456,-0.033425
208,244,2.4647,-0.032982
208,245,2.4733,-0.032555
208,246,2.4817,-0.03217
208,247,2.49,-0.031793
208,248,2.4982,-0.031429
208,249,2.5063,-0.031193
208,250,2.5142,-0.030906
208,251,2.5221,-0.030481
208,252,2.5299,-0.03033
208,253,2.5377,-0.030099
208,254,2.5453,-0.030006
208,255,2.5527,-0.029789
208,256,2.5601,-0.029826
208,257,2.5674,-0.029651
208,258,2.5748,-0.029804
208,259,2.5825,-0.028402
208,260,2.5883,-0.029394
208,261,2.5956,-0.029727
208,262,2.6031,-0.030462
208,263,2.6101,-0.030751
208,264,2.6166,-0.030629
208,265,2.6225,-0.030966
208,266,2.6291,-0.031324
208,267,2.6357,-0.031825
208,268,2.6418,-0.032034
208,269,2.6482,-0.032663
208,270,2.6553,-0.033719
208.1,220,2.2163,-0.043885
208.2,220,2.2163,-0.04388
208.3,220,2.2162,-0.043878
208.4,220,2.2162,-0.043875
208.5,220,2.2161,-0.043872
208.6,220,2.2159,-0.04381
208.7,220,2.2158,-0.043808
208.8,220,2.2158,-0.043801
208.9,220,2.2157,-0.043801
209,220,2.2157,-0.043801
209,236,2.3912,-0.037032
209,237,2.4008,-0.036446
209,238,2.41,-0.036237
209,239,2.4195,-0.035336
209,240,2.4288,-0.034829
209,241,2.4378,-0.034342
209,242,2.4468,-0.034141
209,243,2.4555,-0.033389
209,244,2.4643,-0.03295
209,245,2.4728,-0.032525
209,246,2.4816,-0.032307
209,247,2.4896,-0.031752
209,248,2.4978,-0.031388
209,249,2.5059,-0.031183
209,250,2.5137,-0.03084
209,251,2.5217,-0.030425
209,252,2.5295,-0.03029
209,253,2.5372,-0.030124
209,254,2.5448,-0.029961
209,255,2.5522,-0.029798
209,256,2.5596,-0.029599
209,257,2.567,-0.029674
209,258,2.5743,-0.02975
209,259,2.5821,-0.028384
209,260,2.588,-0.029485
209,261,2.5954,-0.029935
209,262,2.6026,-0.030423
209,263,2.6096,-0.030678
209,264,2.6166,-0.030912
209,265,2.622,-0.030846
209,266,2.6286,-0.031252
209,267,2.6352,-0.03176
209,268,2.6415,-0.032115
209,269,2.6478,-0.032611
209,270,2.6548,-0.033668
209.1,220,2.2157,-0.043795
209.2,220,2.2156,-0.043792
209.3,220,2.2156,-0.04379
209.4,220,2.2155,-0.043789
209.5,220,2.2154,-0.043796
209.6,220,2.2154,-0.043793
209.7,220,2.2154,-0.043789
209.8,220,2.2153,-0.043787
209.9,220,2.2153,-0.04378
210,220,2.2152,-0.043776
210,236,2.3906,-0.036907
210,237,2.4002,-0.036357
210,238,2.4095,-0.0362
210,239,2.4191,-0.035306
210,240,2.4283,-0.034808
210,241,2.4373,-0.034331
210,242,2.4463,-0.034145
210,243,2.4551,-0.033357
210,244,2.4638,-0.032914
210,245,2.4724,-0.032485
210,246,2.4811,-0.03229
210,247,2.4891,-0.031708
210,248,2.4973,-0.031361
210,249,2.5054,-0.031129
210,250,2.5133,-0.030836
210,251,2.5212,-0.030429
210,252,2.529,-0.030217
210,253,2.5368,-0.030066
210,254,2.5444,-0.029919
210,255,2.552,-0.029922
210,256,2.5591,-0.029532
210,257,2.5666,-0.029609
210,258,2.5739,-0.029767
210,259,2.5811,-0.029834
210,260,2.5876,-0.029374
210,261,2.5949,-0.02984
210,262,2.6022,-0.030396
210,263,2.609,-0.030535
210,264,2.616,-0.030815
210,265,2.6218,-0.031492
210,266,2.6282,-0.031262
210,267,2.6347,-0.031599
210,268,2.6411,-0.032063
210,269,2.6476,-0.032795
210,270,2.6543,-0.033571
210.1,220,2.2152,-0.043772
210.2,220,2.2151,-0.043769
210.3,220,2.2151,-0.043772
210.4,220,2.215,-0.043771
210.5,220,2.215,-0.043769
210.6,220,2.2149,-0.043765
210.7,220,2.2149,-0.043762
210.8,220,2.2148,-0.043759
210.9,220,2.2148,-0.043759
211,220,2.2147,-0.043759
211,235,2.3804,-0.037437
211,236,2.3902,-0.036879
211,237,2.3998,-0.036336
211,238,2.4093,-0.035838
211,239,2.4186,-0.035277
211,240,2.4278,-0.034777
211,241,2.4369,-0.034297
211,242,2.4457,-0.033782
211,243,2.4546,-0.033329
211,244,2.4634,-0.032884
211,245,2.472,-0.03244
211,246,2.4806,-0.03229
211,247,2.4887,-0.03169
211,248,2.497,-0.031296
211,249,2.5049,-0.031088
211,250,2.5128,-0.03078
211,251,2.5207,-0.030494
211,252,2.5286,-0.03018
211,253,2.5363,-0.029982
211,254,2.544,-0.029877
211,255,2.5515,-0.0299
211,256,2.5588,-0.029711
211,257,2.5661,-0.029567
211,258,2.5735,-0.029707
211,259,2.5808,-0.029837
211,260,2.5882,-0.028119
211,261,2.5945,-0.029737
211,262,2.6017,-0.030322
211,263,2.6087,-0.030556
211,264,2.6156,-0.030767
211,265,2.6223,-0.0311
211,266,2.6276,-0.031099
211,267,2.6341,-0.031504
211,268,2.6405,-0.03186
211,269,2.6476,-0.032864
211,270,2.6537,-0.03342
211.1,220,2.2147,-0.043754
211.2,220,2.2146,-0.043749
211.3,220,2.2146,-0.04375
211.4,220,2.2145,-0.043738
211.5,220,2.2145,-0.043731
211.6,220,2.2144,-0.043726
211.7,220,2.2144,-0.043732
211.8,220,2.2143,-0.043735
211.9,220,2.2143,-0.043728
212,220,2.2142,-0.043728
212,235,2.3799,-0.037395
212,236,2.3897,-0.036852
212,237,2.3993,-0.036293
212,238,2.4089,-0.035802
212,239,2.4181,-0.035246
212,240,2.4274,-0.034746
212,241,2.4364,-0.034254
212,242,2.4454,-0.033749
212,243,2.4542,-0.033301
212,244,2.4629,-0.03285
212,245,2.4715,-0.032411
212,246,2.4802,-0.032268
212,247,2.4882,-0.031659
212,248,2.4964,-0.031357
212,249,2.5044,-0.031061
212,250,2.5124,-0.030735
212,251,2.5203,-0.030466
212,252,2.5281,-0.030139
212,253,2.5359,-0.029999
212,254,2.5436,-0.029814
212,255,2.5511,-0.029875
212,256,2.5584,-0.029681
212,257,2.5657,-0.029563
212,258,2.573,-0.029642
212,259,2.5803,-0.029749
212,260,2.5878,-0.028073
212,261,2.594,-0.029708
212,262,2.6013,-0.030243
212,263,2.6082,-0.030479
212,264,2.6152,-0.03081
212,265,2.6216,-0.030791
212,266,2.6271,-0.031013
212,267,2.6335,-0.031238
212,268,2.6402,-0.031873
212,269,2.6471,-0.032771
212,270,2.6532,-0.033237
212.1,220,2.2142,-0.043716
212.2,220,2.2142,-0.04371
212.3,220,2.2141,-0.043715
212.4,220,2.2141,-0.043712
212.5,220,2.214,-0.043705
212.6,220,2.214,-0.043703
212.7,220,2.2139,-0.043693
212.8,220,2.2139,-0.043704
212.9,220,2.2138,-0.043694
213,220,2.2138,-0.043695
213,234,2.3696,-0.037934
213,235,2.3795,-0.037372
213,236,2.3893,-0.036824
213,237,2.3989,-0.036266
213,238,2.4084,-0.035779
213,239,2.4177,-0.03522
213,240,2.4268,-0.034691
213,241,2.4359,-0.034488
213,242,2.4449,-0.03372
213,243,2.4537,-0.033275
213,244,2.4624,-0.032811
213,245,2.471,-0.032401
213,246,2.4794,-0.031998
213,247,2.4878,-0.031629
213,248,2.496,-0.03133
213,249,2.504,-0.031028
213,250,2.512,-0.030676
213,251,2.5199,-0.030415
213,252,2.5277,-0.030116
213,253,2.5355,-0.029965
213,254,2.5431,-0.02973
213,255,2.5506,-0.029795
213,256,2.5579,-0.029511
213,257,2.5653,-0.029521
213,258,2.5726,-0.029638
213,259,2.5799,-0.029778
213,260,2.5875,-0.028076
213,261,2.5936,-0.029614
213,262,2.6008,-0.030109
213,263,2.6073,-0.030015
213,264,2.6145,-0.030458
213,265,2.6213,-0.030772
213,266,2.6266,-0.030756
213,267,2.6331,-0.03114
213,268,2.6396,-0.031566
213,269,2.6463,-0.032505
213,270,2.6527,-0.033145
213.1,220,2.2137,-0.043688
213.2,220,2.2137,-0.043691
213.3,220,2.2136,-0.043686
213.4,220,2.2136,-0.043691
213.5,220,2.2135,-0.043688
213.6,220,2.2135,-0.043671
213.7,220,2.2135,-0.043673
213.8,220,2.2134,-0.043695
213.9,220,2.2133,-0.043678
214,220,2.2133,-0.043675
214,234,2.3691,-0.037903
214,235,2.379,-0.037344
214,236,2.3888,-0.036809
214,237,2.3984,-0.036236
214,238,2.408,-0.035742
214,239,2.4173,-0.035197
214,240,2.4264,-0.034668
214,241,2.4355,-0.034457
214,242,2.4444,-0.033688
214,243,2.4533,-0.033237
214,244,2.462,-0.03278
214,245,2.4706,-0.032368
214,246,2.479,-0.031963
214,247,2.4874,-0.031575
214,248,2.4956,-0.031297
214,249,2.5036,-0.030947
214,250,2.5115,-0.030636
214,251,2.5195,-0.030372
214,252,2.5273,-0.03008
214,253,2.5351,-0.029906
214,254,2.5427,-0.029739
214,255,2.5502,-0.029779
214,256,2.5575,-0.029565
214,257,2.5649,-0.029454
214,258,2.5722,-0.029584
214,259,2.579,-0.029263
214,260,2.587,-0.027996
214,261,2.5932,-0.029578
214,262,2.6003,-0.029965
214,263,2.607,-0.029952
214,264,2.6141,-0.03047
214,265,2.6207,-0.030624
214,266,2.6262,-0.03063
214,267,2.6328,-0.031164
214,268,2.6393,-0.03165
214,269,2.6459,-0.032463
214,270,2.6522,-0.032985
214.1,220,2.2133,-0.043683
214.2,220,2.2132,-0.043683
214.3,220,2.2132,-0.043671
214.4,220,2.2131,-0.043677
214.5,220,2.2131,-0.043673
214.6,220,2.213,-0.043672
214.7,220,2.213,-0.043671
214.8,220,2.2129,-0.043667
214.9,220,2.2129,-0.043664
215,220,2.2128,-0.043661
215,233,2.3581,-0.0386
215,234,2.3686,-0.037849
215,235,2.3786,-0.037308
215,236,2.3884,-0.036779
215,237,2.398,-0.036207
215,238,2.4075,-0.035708
215,239,2.4168,-0.035164
215,240,2.426,-0.03463
215,241,2.4351,-0.034417
215,242,2.444,-0.033662
215,243,2.4529,-0.033207
215,244,2.4616,-0.032746
215,245,2.4701,-0.032339
215,246,2.4786,-0.031938
215,247,2.487,-0.031534
215,248,2.4951,-0.03126
215,249,2.5032,-0.030944
215,250,2.5112,-0.030696
215,251,2.5191,-0.030321
215,252,2.5269,-0.030008
215,253,2.5346,-0.029869
215,254,2.5423,-0.029673
215,255,2.5498,-0.029794
215,256,2.5572,-0.029516
215,257,2.5644,-0.029427
215,258,2.5717,-0.029493
215,259,2.5785,-0.029202
215,260,2.5864,-0.030028
215,261,2.5928,-0.029599
215,262,2.5998,-0.02977
215,263,2.6066,-0.029893
215,264,2.6136,-0.030365
215,265,2.6203,-0.030728
215,266,2.626,-0.031304
215,267,2.6323,-0.031023
215,268,2.6389,-0.031596
215,269,2.6451,-0.032245
215,270,2.6518,-0.032945
215.1,220,2.213,-0.043607
215.2,220,2.2129,-0.043599
215.3,220,2.2128,-0.043588
215.4,220,2.2127,-0.043586
215.5,220,2.2127,-0.043591
215.6,220,2.2126,-0.043588
215.7,220,2.2126,-0.043586
215.8,220,2.2125,-0.043571
215.9,220,2.2125,-0.043583
216,220,2.2125,-0.043573
216,233,2.3581,-0.038372
216,234,2.3682,-0.037811
216,235,2.3781,-0.037241
216,236,2.3879,-0.036758
216,237,2.3976,-0.036188
216,238,2.4071,-0.035684
216,239,2.4164,-0.035133
216,240,2.4255,-0.034611
216,241,2.4346,-0.034103
216,242,2.4436,-0.033627
216,243,2.4524,-0.033183
216,244,2.4612,-0.032715
216,245,2.4697,-0.032288
216,246,2.4781,-0.031901
216,247,2.4865,-0.031511
216,248,2.4947,-0.031226
216,249,2.5028,-0.030913
216,250,2.5108,-0.030582
216,251,2.5187,-0.030318
216,252,2.5265,-0.029925
216,253,2.5342,-0.029832
216,254,2.5419,-0.029788
216,255,2.5494,-0.029743
216,256,2.5569,-0.029669
216,257,2.5641,-0.029458
216,258,2.5713,-0.02945
216,259,2.5781,-0.029128
216,260,2.5858,-0.029836
216,261,2.5936,-0.028297
216,262,2.5993,-0.029603
216,263,2.6062,-0.029924
216,264,2.6131,-0.030266
216,265,2.6199,-0.030618
216,266,2.6265,-0.030864
216,267,2.6318,-0.030839
216,268,2.6381,-0.031351
216,269,2.6447,-0.032034
216,270,2.6509,-0.032625
216.1,220,2.2124,-0.04357
216.2,220,2.2124,-0.043559
216.3,220,2.2123,-0.043563
216.4,220,2.2123,-0.043546
216.5,220,2.2122,-0.043545
216.6,220,2.2122,-0.043546
216.7,220,2.2121,-0.043538
216.8,220,2.2121,-0.043549
216.9,220,2.212,-0.043542
217,220,2.212,-0.043547
217,233,2.3576,-0.038322
217,234,2.3677,-0.037777
217,235,2.3776,-0.037173
217,236,2.3871,-0.036877
217,237,2.3971,-0.036164
217,238,2.4066,-0.035644
217,239,2.4159,-0.035097
217,240,2.4251,-0.034581
217,241,2.4341,-0.034046
217,242,2.4432,-0.033601
217,243,2.452,-0.033143
217,244,2.4607,-0.032688
217,245,2.4693,-0.032268
217,246,2.4777,-0.031879
217,247,2.4865,-0.031642
217,248,2.4943,-0.031192
217,249,2.5023,-0.030921
217,250,2.5104,-0.030558
217,251,2.5182,-0.030257
217,252,2.526,-0.030023
217,253,2.5338,-0.029772
217,254,2.5415,-0.029677
217,255,2.549,-0.029681
217,256,2.5565,-0.029574
217,257,2.5637,-0.029408
217,258,2.5709,-0.029318
217,259,2.5777,-0.02913
217,260,2.5854,-0.02976
217,261,2.5931,-0.028254
217,262,2.5988,-0.029554
217,263,2.606,-0.030059
217,264,2.6126,-0.030107
217,265,2.6194,-0.03054
217,266,2.626,-0.030703
217,267,2.6313,-0.030751
217,268,2.6379,-0.031448
217,269,2.6442,-0.031914
217,270,2.6504,-0.03247
217.1,220,2.2119,-0.043518
217.2,220,2.2119,-0.043515
217.3,220,2.2119,-0.043511
217.4,220,2.2117,-0.043613
217.5,220,2.2117,-0.043601
217.6,220,2.2116,-0.043596
217.7,220,2.2116,-0.0436
217.8,220,2.2115,-0.043574
217.9,220,2.2115,-0.043571
218,220,2.2115,-0.043565
218,232,2.347,-0.03885
218,233,2.3572,-0.03832
218,234,2.3673,-0.037773
218,235,2.3772,-0.03714
218,236,2.3867,-0.036873
218,237,2.3967,-0.036144
218,238,2.4062,-0.035617
218,239,2.4155,-0.035094
218,240,2.4247,-0.034544
218,241,2.4337,-0.034016
218,242,2.4427,-0.033571
218,243,2.4517,-0.033397
218,244,2.4603,-0.032659
218,245,2.4689,-0.032228
218,246,2.4773,-0.031826
218,247,2.486,-0.031621
218,248,2.4939,-0.03115
218,249,2.5019,-0.030864
218,250,2.51,-0.030523
218,251,2.5178,-0.030248
218,252,2.5257,-0.030024
218,253,2.5334,-0.029719
218,254,2.541,-0.029737
218,255,2.5486,-0.029625
218,256,2.556,-0.029473
218,257,2.5633,-0.029297
218,258,2.5701,-0.029063
218,259,2.5773,-0.029131
218,260,2.585,-0.02973
218,261,2.5926,-0.02815
218,262,2.5984,-0.029471
218,263,2.6054,-0.029825
218,264,2.6122,-0.029981
218,265,2.619,-0.030357
218,266,2.6254,-0.030226
218,267,2.6308,-0.030615
218,268,2.6374,-0.031317
218,269,2.6437,-0.031748
218,270,2.65,-0.032313
218.1,220,2.2114,-0.043569
218.2,220,2.2113,-0.043609
218.3,220,2.2113,-0.043565
218.4,220,2.2113,-0.043565
218.5,220,2.2112,-0.043595
218.6,220,2.2112,-0.043595
218.7,220,2.2111,-0.043579
218.8,220,2.2111,-0.043578
218.9,220,2.2111,-0.043573
219,220,2.211,-0.043572
219,232,2.3465,-0.038811
219,233,2.3568,-0.038231
219,234,2.3669,-0.037743
219,235,2.3768,-0.037109
219,236,2.3863,-0.03683
219,237,2.3962,-0.036099
219,238,2.4058,-0.035587
219,239,2.4149,-0.035291
219,240,2.4243,-0.034516
219,241,2.4333,-0.033992
219,242,2.4423,-0.033536
219,243,2.4512,-0.033365
219,244,2.4598,-0.032628
219,245,2.4684,-0.032208
219,246,2.4769,-0.031797
219,247,2.4856,-0.031591
219,248,2.4934,-0.03116
219,249,2.5014,-0.030879
219,250,2.5096,-0.030459
219,251,2.5174,-0.03015
219,252,2.5252,-0.029947
219,253,2.533,-0.029675
219,254,2.5406,-0.029698
219,255,2.5481,-0.029579
219,256,2.5556,-0.02943
219,257,2.5628,-0.029219
219,258,2.5697,-0.028995
219,259,2.5769,-0.028979
219,260,2.5844,-0.02954
219,261,2.5922,-0.027997
219,262,2.598,-0.029394
219,263,2.6049,-0.02974
219,264,2.6119,-0.030138
219,265,2.6186,-0.030395
219,266,2.625,-0.0302
219,267,2.6305,-0.03055
219,268,2.637,-0.031237
219,269,2.6433,-0.031694
219,270,2.6501,-0.032533
219.1,220,2.211,-0.043565
219.2,220,2.2109,-0.043567
219.3,220,2.2109,-0.043564
219.4,220,2.2108,-0.043547
219.5,220,2.2108,-0.043544
219.6,220,2.2108,-0.043534
219.7,220,2.2107,-0.043548
219.8,220,2.2107,-0.043546
219.9,220,2.2106,-0.043522
220,220,2.2106,-0.043548
220,232,2.3461,-0.038788
220,233,2.3563,-0.038228
220,234,2.366,-0.037891
220,235,2.3763,-0.037081
220,236,2.3858,-0.03681
220,237,2.3958,-0.036079
220,238,2.4053,-0.035539
220,239,2.4145,-0.035261
220,240,2.4238,-0.034442
220,241,2.4328,-0.033956
220,242,2.4419,-0.033507
220,243,2.4508,-0.033334
220,244,2.4594,-0.032594
220,245,2.468,-0.032175
220,246,2.4764,-0.031773
220,247,2.4852,-0.031562
220,248,2.493,-0.031081
220,249,2.5011,-0.030776
220,250,2.5092,-0.03043
220,251,2.517,-0.030137
220,252,2.5249,-0.029931
220,253,2.5326,-0.029618
220,254,2.5402,-0.029598
220,255,2.5477,-0.029508
220,256,2.5552,-0.029428
220,257,2.5624,-0.029222
220,258,2.5693,-0.028991
220,259,2.5765,-0.029005
220,260,2.584,-0.029503
220,261,2.5918,-0.02799
220,262,2.5974,-0.029141
220,263,2.6045,-0.0297
220,264,2.6114,-0.030116
220,265,2.6179,-0.029786
220,266,2.6246,-0.030167
220,267,2.6312,-0.030546
220,268,2.6365,-0.03057
220,269,2.6429,-0.031051
220,270,2.6494,-0.031922
220.1,220,2.2105,-0.043543
220.2,220,2.2105,-0.043526
220.3,220,2.2104,-0.043521
220.4,220,2.2104,-0.043502
220.5,220,2.2103,-0.043496
220.6,220,2.2103,-0.043518
220.7,220,2.2103,-0.043502
220.8,220,2.2102,-0.043472
220.9,220,2.2102,-0.043465
221,220,2.2101,-0.043476
221.1,220,2.2101,-0.043459
221.2,220,2.21,-0.043452
221.3,220,2.21,-0.043464
221.4,220,2.2099,-0.043446
221.5,220,2.2099,-0.043453
221.6,220,2.2098,-0.04345
221.7,220,2.2098,-0.043466
221.8,220,2.2098,-0.043441
221.9,220,2.2097,-0.043463
222,220,2.2097,-0.043437
222.1,220,2.2096,-0.043459
222.2,220,2.2096,-0.043435
222.3,220,2.2096,-0.043434
222.4,220,2.2095,-0.043433
222.5,220,2.2095,-0.043428
222.6,220,2.2094,-0.043432
222.7,220,2.2094,-0.043433
222.8,220,2.2093,-0.043431
222.9,220,2.2093,-0.043419
223,220,2.2092,-0.043414
223.1,220,2.2092,-0.043424
223.2,220,2.2091,-0.043406
223.3,220,2.2091,-0.043407
223.4,220,2.209,-0.043406
223.5,220,2.209,-0.043403
223.6,220,2.209,-0.043407
223.7,220,2.2089,-0.043401
223.8,220,2.2089,-0.043391
223.9,220,2.2088,-0.043399
224,220,2.2088,-0.043399
224.1,220,2.2087,-0.043383
224.2,220,2.2087,-0.043379
224.3,220,2.2087,-0.043379
224.4,220,2.2086,-0.043374
224.5,220,2.2086,-0.043375
224.6,220,2.2085,-0.043371
224.7,220,2.2085,-0.043364
224.8,220,2.2085,-0.043362
224.9,220,2.2084,-0.043371
225,220,2.2084,-0.043369
225.1,220,2.2084,-0.04336
225.2,220,2.2083,-0.043365
225.3,220,2.2083,-0.043359
225.4,220,2.2082,-0.043356
225.5,220,2.2082,-0.043353
225.6,220,2.2081,-0.043339
225.7,220,2.2081,-0.043348
225.8,220,2.208,-0.043345
225.9,220,2.208,-0.043343
226,220,2.208,-0.043339
226.1,220,2.2079,-0.043325
226.2,220,2.2079,-0.043321
226.3,220,2.2078,-0.043324
226.4,220,2.2078,-0.043324
226.5,220,2.2077,-0.043321
226.6,220,2.2077,-0.04331
226.7,220,2.2077,-0.043293
226.8,220,2.2076,-0.043312
226.9,220,2.2076,-0.043285
227,220,2.2075,-0.043293
227.1,220,2.2075,-0.04329
227.2,220,2.2075,-0.043289
227.3,220,2.2074,-0.04328
227.4,220,2.2074,-0.043282
227.5,220,2.2073,-0.043269
227.6,220,2.2073,-0.043256
227.7,220,2.2073,-0.043254
227.8,220,2.2072,-0.043269
227.9,220,2.2072,-0.043265
228,220,2.2071,-0.043244
228.1,220,2.2071,-0.043255
228.2,220,2.207,-0.043252
228.3,220,2.207,-0.043249
228.4,220,2.2069,-0.043241
228.5,220,2.2069,-0.043231
228.6,220,2.2069,-0.043195
228.7,220,2.2068,-0.043237
228.8,220,2.2068,-0.043238
228.9,220,2.2067,-0.043222
229,220,2.2067,-0.04324
229.1,220,2.2067,-0.04323
229.2,220,2.2066,-0.043231
229.3,220,2.2066,-0.04323
229.4,220,2.2065,-0.043231
229.5,220,2.2065,-0.043218
229.6,220,2.2065,-0.043213
229.7,220,2.2064,-0.043217
229.8,220,2.2064,-0.043211
229.9,220,2.2063,-0.043197
230,220,2.2063,-0.043189
230.1,220,2.2063,-0.043187
230.2,220,2.2062,-0.043194
230.3,220,2.2062,-0.043189
230.4,220,2.2061,-0.043181
230.5,220,2.2061,-0.043187
230.6,220,2.206,-0.043182
230.7,220,2.206,-0.043178
230.8,220,2.2059,-0.043184
230.9,220,2.2059,-0.043171
231,220,2.2059,-0.043168
231.1,220,2.2058,-0.043165
231.2,220,2.2058,-0.043162
231.3,220,2.2057,-0.043164
231.4,220,2.2057,-0.043103
231.5,220,2.2057,-0.043099
231.6,220,2.2057,-0.043096
231.7,220,2.2056,-0.043094
231.8,220,2.2056,-0.043094
231.9,220,2.2055,-0.04312
232,220,2.2055,-0.043124
232.1,220,2.2054,-0.043119
232.2,220,2.2054,-0.04312
232.3,220,2.2054,-0.043114
232.4,220,2.2053,-0.043105
232.5,220,2.2053,-0.043101
232.6,220,2.2052,-0.043092
232.7,220,2.2052,-0.043101
232.8,220,2.2052,-0.043094
232.9,220,2.2051,-0.043071
233,220,2.2051,-0.043071
233.1,220,2.2051,-0.043066
233.2,220,2.205,-0.04309
233.3,220,2.205,-0.043081
233.4,220,2.2049,-0.043069
233.5,220,2.2049,-0.043078
233.6,220,2.2048,-0.043076
233.7,220,2.2048,-0.043072
233.8,220,2.2048,-0.043067
233.9,220,2.2047,-0.043078
234,220,2.2047,-0.043074
234.1,220,2.2046,-0.043071
234.2,220,2.2046,-0.043066
234.3,220,2.2046,-0.043056
234.4,220,2.2045,-0.043021
234.5,220,2.2045,-0.043033
234.6,220,2.2045,-0.043015
234.7,220,2.2044,-0.042997
234.8,220,2.2044,-0.042993
234.9,220,2.2044,-0.042996
235,220,2.2043,-0.042996
235.1,220,2.2043,-0.042991
235.2,220,2.2042,-0.043032
235.3,220,2.2042,-0.043036
235.4,220,2.2041,-0.043026
235.5,220,2.2041,-0.043032
235.6,220,2.2041,-0.043018
235.7,220,2.204,-0.043015
235.8,220,2.204,-0.043015
235.9,220,2.204,-0.043006
236,220,2.2039,-0.042995
236.1,220,2.2039,-0.043003
236.2,220,2.2038,-0.042989
236.3,220,2.2038,-0.042993
236.4,220,2.2038,-0.042985
236.5,220,2.2037,-0.043031
236.6,220,2.2036,-0.043009
236.7,220,2.2036,-0.04303
236.8,220,2.2036,-0.042973
236.9,220,2.2035,-0.04317
237,220,2.2035,-0.043182
237.1,220,2.2035,-0.043144
237.2,220,2.2034,-0.043161
237.3,220,2.2034,-0.04318
237.4,220,2.2033,-0.043122
237.5,220,2.2033,-0.043169
